current,angle,timestamp
3.2,162.0,1630294351.8360662
3.2,161.83783783783784,1630294351.838889
2.9000000000000004,161.67567567567568,1630294351.8417525
3.1,161.51351351351352,1630294351.8448098
13.5,161.35135135135135,1630294351.8478339
14.3,161.1891891891892,1630294351.850854
13.4,161.02702702702703,1630294351.8536644
9.700000000000001,160.86486486486487,1630294351.8567188
16.2,160.7027027027027,1630294351.8595116
17.0,160.54054054054055,1630294351.862353
14.200000000000001,160.3783783783784,1630294351.8653586
13.600000000000001,160.21621621621622,1630294351.868024
27.700000000000003,160.05405405405406,1630294351.87081
26.900000000000002,159.8918918918919,1630294351.8736606
26.200000000000003,159.72972972972974,1630294351.87672
23.0,159.56756756756758,1630294351.8797035
26.900000000000002,159.40540540540542,1630294351.8827226
24.8,159.24324324324326,1630294351.885592
59.900000000000006,159.0810810810811,1630294351.888555
71.3,158.91891891891893,1630294351.891321
66.2,158.75675675675677,1630294351.8943243
62.900000000000006,158.59459459459458,1630294351.8971791
63.400000000000006,158.43243243243242,1630294351.900193
61.300000000000004,158.27027027027026,1630294351.9032395
49.900000000000006,158.1081081081081,1630294351.9061232
11.600000000000001,157.94594594594597,1630294351.9088473
0.0,157.7837837837838,1630294351.9115696
14.100000000000001,157.62162162162164,1630294351.9143314
16.2,157.45945945945945,1630294351.9171176
2.8000000000000003,157.2972972972973,1630294351.9198515
1.8,157.13513513513513,1630294351.922579
2.7,156.97297297297297,1630294351.9251676
17.7,156.8108108108108,1630294351.9281008
25.5,156.64864864864865,1630294351.9308395
22.5,156.48648648648648,1630294351.9337006
36.5,156.32432432432432,1630294351.9365072
31.3,156.16216216216216,1630294351.9391716
14.4,156.0,1630294351.9417953
14.9,155.83783783783784,1630294351.9444118
11.600000000000001,155.67567567567568,1630294351.9471588
20.900000000000002,155.51351351351352,1630294351.9498143
21.400000000000002,155.35135135135135,1630294351.9522269
12.5,155.1891891891892,1630294351.9550836
20.700000000000003,155.02702702702703,1630294351.9572504
25.8,154.86486486486487,1630294351.9593008
27.400000000000002,154.7027027027027,1630294351.96132
31.400000000000002,154.54054054054055,1630294351.9633358
30.1,154.3783783783784,1630294351.965486
16.0,154.21621621621622,1630294351.9675288
60.800000000000004,154.05405405405406,1630294351.9695451
59.7,153.8918918918919,1630294351.9715576
56.6,153.72972972972974,1630294351.9734652
46.800000000000004,153.56756756756755,1630294351.975626
36.0,153.4054054054054,1630294351.977676
34.300000000000004,153.24324324324323,1630294351.9796987
19.900000000000002,153.08108108108107,1630294351.9817152
15.4,152.9189189189189,1630294351.9837422
7.9,152.75675675675674,1630294351.985809
3.1,152.59459459459458,1630294351.9878726
30.900000000000002,152.43243243243242,1630294351.9898975
36.6,152.27027027027026,1630294351.9919114
31.8,152.10810810810813,1630294351.993806
42.1,151.94594594594597,1630294351.995921
40.5,151.7837837837838,1630294351.9981074
31.200000000000003,151.62162162162164,1630294352.0001318
33.7,151.45945945945948,1630294352.0021484
41.900000000000006,151.29729729729732,1630294352.0042188
37.1,151.13513513513516,1630294352.0074708
13.0,150.972972972973,1630294352.0109015
4.5,150.8108108108108,1630294352.0143223
47.6,150.64864864864865,1630294352.0178552
48.7,150.48648648648648,1630294352.0210404
46.2,150.32432432432432,1630294352.024506
42.300000000000004,150.16216216216216,1630294352.0280185
34.2,150.0,1630294352.0314481
38.0,149.83783783783784,1630294352.034874
16.7,149.67567567567568,1630294352.0383723
17.5,149.51351351351352,1630294352.0417895
1.4000000000000001,149.35135135135135,1630294352.045239
11.100000000000001,149.1891891891892,1630294352.0487835
73.5,149.02702702702703,1630294352.0522091
14.200000000000001,148.86486486486487,1630294352.055402
13.3,148.7027027027027,1630294352.0589972
32.1,148.54054054054055,1630294352.062443
20.900000000000002,148.3783783783784,1630294352.0659628
13.100000000000001,148.21621621621622,1630294352.06946
43.400000000000006,148.05405405405406,1630294352.0728726
30.400000000000002,147.8918918918919,1630294352.0764937
13.100000000000001,147.72972972972974,1630294352.0799427
10.700000000000001,147.56756756756758,1630294352.0833511
19.700000000000003,147.40540540540542,1630294352.0869567
14.3,147.24324324324326,1630294352.090187
12.9,147.0810810810811,1630294352.0936553
16.900000000000002,146.9189189189189,1630294352.0972018
24.900000000000002,146.75675675675674,1630294352.100804
22.3,146.59459459459458,1630294352.1042647
20.5,146.43243243243245,1630294352.1076977
42.1,146.2702702702703,1630294352.1111581
30.200000000000003,146.10810810810813,1630294352.1146164
36.7,145.94594594594597,1630294352.1180553
34.6,145.7837837837838,1630294352.121503
32.7,145.6216216216216,1630294352.1247733
29.200000000000003,145.45945945945945,1630294352.1283064
25.3,145.2972972972973,1630294352.131728
24.1,145.13513513513513,1630294352.1351755
34.4,144.97297297297297,1630294352.1386502
39.900000000000006,144.8108108108108,1630294352.1420665
39.0,144.64864864864865,1630294352.145544
32.0,144.48648648648648,1630294352.1490262
33.6,144.32432432432432,1630294352.1525187
12.3,144.16216216216216,1630294352.156132
7.6000000000000005,144.0,1630294352.1593273
13.3,143.83783783783784,1630294352.1627607
11.4,143.67567567567568,1630294352.1663036
28.0,143.51351351351352,1630294352.1697376
45.0,143.35135135135135,1630294352.1731687
29.0,143.1891891891892,1630294352.176697
14.100000000000001,143.02702702702703,1630294352.180121
9.700000000000001,142.86486486486487,1630294352.1835995
5.5,142.7027027027027,1630294352.1870968
41.6,142.54054054054055,1630294352.1905158
52.6,142.3783783783784,1630294352.193938
56.7,142.21621621621622,1630294352.1972005
53.5,142.05405405405406,1630294352.2007804
43.800000000000004,141.8918918918919,1630294352.2042112
